city,Tree Species,city_count,state,state_count
Newton,River birch,50,Maryland,459
Newton,River birch,50,Michigan,267
Newton,River birch,50,Missouri,734
Newton,River birch,50,New York,911
Newton,River birch,50,North Carolina,128
Newton,River birch,50,Ohio,592
Newton,River birch,50,Pennsylvania,68
Newton,River birch,50,Tennessee,4
Newton,River birch,50,Texas,173
Newton,River birch,50,Washington,118
Newton,River birch,50,Wisconsin,139
Orlando,River birch,1,California,40
Orlando,River birch,1,Colorado,65
Orlando,River birch,1,District of Columbia,1055
Orlando,River birch,1,Florida,56
Orlando,River birch,1,Iowa,112
Orlando,River birch,1,Kansas,164
Orlando,River birch,1,Kentucky,244
Orlando,River birch,1,Louisiana,1
Orlando,River birch,1,Maryland,459
Orlando,River birch,1,Michigan,267
Orlando,River birch,1,Missouri,734
Orlando,River birch,1,New York,911
Orlando,River birch,1,North Carolina,128
Orlando,River birch,1,Ohio,592
Orlando,River birch,1,Pennsylvania,68
Orlando,River birch,1,Tennessee,4
Orlando,River birch,1,Texas,173
Orlando,River birch,1,Washington,118
Orlando,River birch,1,Wisconsin,139
Overland Park,River birch,164,California,40
Overland Park,River birch,164,Colorado,65
Overland Park,River birch,164,District of Columbia,1055
Overland Park,River birch,164,Florida,56
Overland Park,River birch,164,Iowa,112
Overland Park,River birch,164,Kansas,164
Overland Park,River birch,164,Kentucky,244
Overland Park,River birch,164,Louisiana,1
Overland Park,River birch,164,Maryland,459
Overland Park,River birch,164,Michigan,267
Overland Park,River birch,164,Missouri,734
Overland Park,River birch,164,New York,911
Overland Park,River birch,164,North Carolina,128
Overland Park,River birch,164,Ohio,592
Overland Park,River birch,164,Pennsylvania,68
Overland Park,River birch,164,Tennessee,4
Overland Park,River birch,164,Texas,173
Overland Park,River birch,164,Washington,118
Overland Park,River birch,164,Wisconsin,139
Pittsburgh,River birch,68,California,40
Pittsburgh,River birch,68,Colorado,65
Pittsburgh,River birch,68,District of Columbia,1055
Pittsburgh,River birch,68,Florida,56
Pittsburgh,River birch,68,Iowa,112
Pittsburgh,River birch,68,Kansas,164
Pittsburgh,River birch,68,Kentucky,244
Pittsburgh,River birch,68,Louisiana,1
Pittsburgh,River birch,68,Maryland,459
Pittsburgh,River birch,68,Michigan,267
Pittsburgh,River birch,68,Missouri,734
Pittsburgh,River birch,68,New York,911
Pittsburgh,River birch,68,North Carolina,128
Pittsburgh,River birch,68,Ohio,592
Pittsburgh,River birch,68,Pennsylvania,68
Pittsburgh,River birch,68,Tennessee,4
Pittsburgh,River birch,68,Texas,173
Pittsburgh,River birch,68,Washington,118
Pittsburgh,River birch,68,Wisconsin,139
Plano,River birch,2,California,40
Plano,River birch,2,Colorado,65
Plano,River birch,2,District of Columbia,1055
Plano,River birch,2,Florida,56
Plano,River birch,2,Iowa,112
Plano,River birch,2,Kansas,164
Plano,River birch,2,Kentucky,244
Plano,River birch,2,Louisiana,1
Plano,River birch,2,Maryland,459
Plano,River birch,2,Michigan,267
Plano,River birch,2,Missouri,734
Plano,River birch,2,New York,911
Plano,River birch,2,North Carolina,128
Plano,River birch,2,Ohio,592
Plano,River birch,2,Pennsylvania,68
Plano,River birch,2,Tennessee,4
Plano,River birch,2,Texas,173
Plano,River birch,2,Washington,118
Plano,River birch,2,Wisconsin,139
Pleasant Hill,River birch,13,California,40
Pleasant Hill,River birch,13,Colorado,65
Pleasant Hill,River birch,13,District of Columbia,1055
Pleasant Hill,River birch,13,Florida,56
Pleasant Hill,River birch,13,Iowa,112
Pleasant Hill,River birch,13,Kansas,164
Pleasant Hill,River birch,13,Kentucky,244
Pleasant Hill,River birch,13,Louisiana,1
Pleasant Hill,River birch,13,Maryland,459
Pleasant Hill,River birch,13,Michigan,267
Pleasant Hill,River birch,13,Missouri,734
Pleasant Hill,River birch,13,New York,911
Pleasant Hill,River birch,13,North Carolina,128
Pleasant Hill,River birch,13,Ohio,592
Pleasant Hill,River birch,13,Pennsylvania,68
Pleasant Hill,River birch,13,Tennessee,4
Pleasant Hill,River birch,13,Texas,173
Pleasant Hill,River birch,13,Washington,118
Pleasant Hill,River birch,13,Wisconsin,139
Prairie City,River birch,1,California,40
Prairie City,River birch,1,Colorado,65
Prairie City,River birch,1,District of Columbia,1055
Prairie City,River birch,1,Florida,56
Prairie City,River birch,1,Iowa,112
Prairie City,River birch,1,Kansas,164
Prairie City,River birch,1,Kentucky,244
Prairie City,River birch,1,Louisiana,1
Prairie City,River birch,1,Maryland,459
Prairie City,River birch,1,Michigan,267
Prairie City,River birch,1,Missouri,734
Prairie City,River birch,1,New York,911
Prairie City,River birch,1,North Carolina,128
Prairie City,River birch,1,Ohio,592
Prairie City,River birch,1,Pennsylvania,68
Prairie City,River birch,1,Tennessee,4
Prairie City,River birch,1,Texas,173
Prairie City,River birch,1,Washington,118
Prairie City,River birch,1,Wisconsin,139
Rochester,River birch,23,California,40
Rochester,River birch,23,Colorado,65
Rochester,River birch,23,District of Columbia,1055
Rochester,River birch,23,Florida,56
Rochester,River birch,23,Iowa,112
Rochester,River birch,23,Kansas,164
Rochester,River birch,23,Kentucky,244
Rochester,River birch,23,Louisiana,1
Rochester,River birch,23,Maryland,459
Rochester,River birch,23,Michigan,267
Rochester,River birch,23,Missouri,734
Rochester,River birch,23,New York,911
Rochester,River birch,23,North Carolina,128
Rochester,River birch,23,Ohio,592
Rochester,River birch,23,Pennsylvania,68
Rochester,River birch,23,Tennessee,4
Rochester,River birch,23,Texas,173
Rochester,River birch,23,Washington,118
Rochester,River birch,23,Wisconsin,139
Runnells,River birch,1,California,40
Runnells,River birch,1,Colorado,65
Runnells,River birch,1,District of Columbia,1055
Runnells,River birch,1,Florida,56
Runnells,River birch,1,Iowa,112
Runnells,River birch,1,Kansas,164
Runnells,River birch,1,Kentucky,244
Runnells,River birch,1,Louisiana,1
Runnells,River birch,1,Maryland,459
Runnells,River birch,1,Michigan,267
Runnells,River birch,1,Missouri,734
Runnells,River birch,1,New York,911
Runnells,River birch,1,North Carolina,128
Runnells,River birch,1,Ohio,592
Runnells,River birch,1,Pennsylvania,68
Runnells,River birch,1,Tennessee,4
Runnells,River birch,1,Texas,173
Runnells,River birch,1,Washington,118
Runnells,River birch,1,Wisconsin,139
San Francisco,River birch,10,California,40
San Francisco,River birch,10,Colorado,65
San Francisco,River birch,10,District of Columbia,1055
San Francisco,River birch,10,Florida,56
San Francisco,River birch,10,Iowa,112
San Francisco,River birch,10,Kansas,164
San Francisco,River birch,10,Kentucky,244
San Francisco,River birch,10,Louisiana,1
San Francisco,River birch,10,Maryland,459
San Francisco,River birch,10,Michigan,267
San Francisco,River birch,10,Missouri,734
San Francisco,River birch,10,New York,911
San Francisco,River birch,10,North Carolina,128
San Francisco,River birch,10,Ohio,592
San Francisco,River birch,10,Pennsylvania,68
San Francisco,River birch,10,Tennessee,4
San Francisco,River birch,10,Texas,173
San Francisco,River birch,10,Washington,118
San Francisco,River birch,10,Wisconsin,139
Seattle,River birch,118,California,40
Seattle,River birch,118,Colorado,65
Seattle,River birch,118,District of Columbia,1055
Seattle,River birch,118,Florida,56
Seattle,River birch,118,Iowa,112
Seattle,River birch,118,Kansas,164
Seattle,River birch,118,Kentucky,244
Seattle,River birch,118,Louisiana,1
Seattle,River birch,118,Maryland,459
Seattle,River birch,118,Michigan,267
Seattle,River birch,118,Missouri,734
Seattle,River birch,118,New York,911
Seattle,River birch,118,North Carolina,128
Seattle,River birch,118,Ohio,592
Seattle,River birch,118,Pennsylvania,68
Seattle,River birch,118,Tennessee,4
Seattle,River birch,118,Texas,173
Seattle,River birch,118,Washington,118
Seattle,River birch,118,Wisconsin,139
South Milwaukee,River birch,1,California,40
South Milwaukee,River birch,1,Colorado,65
South Milwaukee,River birch,1,District of Columbia,1055
South Milwaukee,River birch,1,Florida,56
South Milwaukee,River birch,1,Iowa,112
South Milwaukee,River birch,1,Kansas,164
South Milwaukee,River birch,1,Kentucky,244
South Milwaukee,River birch,1,Louisiana,1
South Milwaukee,River birch,1,Maryland,459
South Milwaukee,River birch,1,Michigan,267
South Milwaukee,River birch,1,Missouri,734
South Milwaukee,River birch,1,New York,911
South Milwaukee,River birch,1,North Carolina,128
South Milwaukee,River birch,1,Ohio,592
South Milwaukee,River birch,1,Pennsylvania,68
South Milwaukee,River birch,1,Tennessee,4
South Milwaukee,River birch,1,Texas,173
South Milwaukee,River birch,1,Washington,118
South Milwaukee,River birch,1,Wisconsin,139
St. Louis,River birch,734,California,40
St. Louis,River birch,734,Colorado,65
St. Louis,River birch,734,District of Columbia,1055
St. Louis,River birch,734,Florida,56
St. Louis,River birch,734,Iowa,112
St. Louis,River birch,734,Kansas,164
St. Louis,River birch,734,Kentucky,244
St. Louis,River birch,734,Louisiana,1
St. Louis,River birch,734,Maryland,459
St. Louis,River birch,734,Michigan,267
St. Louis,River birch,734,Missouri,734
St. Louis,River birch,734,New York,911
St. Louis,River birch,734,North Carolina,128
St. Louis,River birch,734,Ohio,592
St. Louis,River birch,734,Pennsylvania,68
St. Louis,River birch,734,Tennessee,4
St. Louis,River birch,734,Texas,173
St. Louis,River birch,734,Washington,118
St. Louis,River birch,734,Wisconsin,139
Stockton,River birch,6,California,40
Stockton,River birch,6,Colorado,65
Stockton,River birch,6,District of Columbia,1055
Stockton,River birch,6,Florida,56
Stockton,River birch,6,Iowa,112
Stockton,River birch,6,Kansas,164
Stockton,River birch,6,Kentucky,244
Stockton,River birch,6,Louisiana,1
Stockton,River birch,6,Maryland,459
Stockton,River birch,6,Michigan,267
Stockton,River birch,6,Missouri,734
Stockton,River birch,6,New York,911
Stockton,River birch,6,North Carolina,128
Stockton,River birch,6,Ohio,592
Stockton,River birch,6,Pennsylvania,68
Stockton,River birch,6,Tennessee,4
Stockton,River birch,6,Texas,173
Stockton,River birch,6,Washington,118
Stockton,River birch,6,Wisconsin,139
Tampa,River birch,55,California,40
Tampa,River birch,55,Colorado,65
Tampa,River birch,55,District of Columbia,1055
Tampa,River birch,55,Florida,56
Tampa,River birch,55,Iowa,112
Tampa,River birch,55,Kansas,164
Tampa,River birch,55,Kentucky,244
Tampa,River birch,55,Louisiana,1
Tampa,River birch,55,Maryland,459
Tampa,River birch,55,Michigan,267
Tampa,River birch,55,Missouri,734
Tampa,River birch,55,New York,911
Tampa,River birch,55,North Carolina,128
Tampa,River birch,55,Ohio,592
Tampa,River birch,55,Pennsylvania,68
Tampa,River birch,55,Tennessee,4
Tampa,River birch,55,Texas,173
Tampa,River birch,55,Washington,118
Tampa,River birch,55,Wisconsin,139
Washington DC,River birch,1055,California,40
Washington DC,River birch,1055,Colorado,65
Washington DC,River birch,1055,District of Columbia,1055
Washington DC,River birch,1055,Florida,56
Washington DC,River birch,1055,Iowa,112
Washington DC,River birch,1055,Kansas,164
Washington DC,River birch,1055,Kentucky,244
Washington DC,River birch,1055,Louisiana,1
Washington DC,River birch,1055,Maryland,459
Washington DC,River birch,1055,Michigan,267
Washington DC,River birch,1055,Missouri,734
Washington DC,River birch,1055,New York,911
Washington DC,River birch,1055,North Carolina,128
Washington DC,River birch,1055,Ohio,592
Washington DC,River birch,1055,Pennsylvania,68
Washington DC,River birch,1055,Tennessee,4
Washington DC,River birch,1055,Texas,173
Washington DC,River birch,1055,Washington,118
Washington DC,River birch,1055,Wisconsin,139
Watertown,River birch,58,California,40
Watertown,River birch,58,Colorado,65
Watertown,River birch,58,District of Columbia,1055
Watertown,River birch,58,Florida,56
Watertown,River birch,58,Iowa,112
Watertown,River birch,58,Kansas,164
Watertown,River birch,58,Kentucky,244
Watertown,River birch,58,Louisiana,1
Watertown,River birch,58,Maryland,459
Watertown,River birch,58,Michigan,267
Watertown,River birch,58,Missouri,734
Watertown,River birch,58,New York,911
Watertown,River birch,58,North Carolina,128
Watertown,River birch,58,Ohio,592
Watertown,River birch,58,Pennsylvania,68
Watertown,River birch,58,Tennessee,4
Watertown,River birch,58,Texas,173
Watertown,River birch,58,Washington,118
Watertown,River birch,58,Wisconsin,139
Waukee,River birch,4,California,40
Waukee,River birch,4,Colorado,65
Waukee,River birch,4,District of Columbia,1055
Waukee,River birch,4,Florida,56
Waukee,River birch,4,Iowa,112
Waukee,River birch,4,Kansas,164
Waukee,River birch,4,Kentucky,244
Waukee,River birch,4,Louisiana,1
Waukee,River birch,4,Maryland,459
Waukee,River birch,4,Michigan,267
Waukee,River birch,4,Missouri,734
Waukee,River birch,4,New York,911
Waukee,River birch,4,North Carolina,128
Waukee,River birch,4,Ohio,592
Waukee,River birch,4,Pennsylvania,68
Waukee,River birch,4,Tennessee,4
Waukee,River birch,4,Texas,173
Waukee,River birch,4,Washington,118
Waukee,River birch,4,Wisconsin,139
Wauwatosa,River birch,7,California,40
Wauwatosa,River birch,7,Colorado,65
Wauwatosa,River birch,7,District of Columbia,1055
Wauwatosa,River birch,7,Florida,56
Wauwatosa,River birch,7,Iowa,112
Wauwatosa,River birch,7,Kansas,164
Wauwatosa,River birch,7,Kentucky,244
Wauwatosa,River birch,7,Louisiana,1
Wauwatosa,River birch,7,Maryland,459
Wauwatosa,River birch,7,Michigan,267
Wauwatosa,River birch,7,Missouri,734
Wauwatosa,River birch,7,New York,911
Wauwatosa,River birch,7,North Carolina,128
Wauwatosa,River birch,7,Ohio,592
Wauwatosa,River birch,7,Pennsylvania,68
Wauwatosa,River birch,7,Tennessee,4
Wauwatosa,River birch,7,Texas,173
Wauwatosa,River birch,7,Washington,118
Wauwatosa,River birch,7,Wisconsin,139
West Allis,River birch,4,California,40
West Allis,River birch,4,Colorado,65
West Allis,River birch,4,District of Columbia,1055
West Allis,River birch,4,Florida,56
West Allis,River birch,4,Iowa,112
West Allis,River birch,4,Kansas,164
West Allis,River birch,4,Kentucky,244
West Allis,River birch,4,Louisiana,1
West Allis,River birch,4,Maryland,459
West Allis,River birch,4,Michigan,267
West Allis,River birch,4,Missouri,734
West Allis,River birch,4,New York,911
West Allis,River birch,4,North Carolina,128
West Allis,River birch,4,Ohio,592
West Allis,River birch,4,Pennsylvania,68
West Allis,River birch,4,Tennessee,4
West Allis,River birch,4,Texas,173
West Allis,River birch,4,Washington,118
West Allis,River birch,4,Wisconsin,139
Windsor Heights,River birch,3,California,40
Windsor Heights,River birch,3,Colorado,65
Windsor Heights,River birch,3,District of Columbia,1055
Windsor Heights,River birch,3,Florida,56
Windsor Heights,River birch,3,Iowa,112
Windsor Heights,River birch,3,Kansas,164
Windsor Heights,River birch,3,Kentucky,244
Windsor Heights,River birch,3,Louisiana,1
Windsor Heights,River birch,3,Maryland,459
Windsor Heights,River birch,3,Michigan,267
Windsor Heights,River birch,3,Missouri,734
Windsor Heights,River birch,3,New York,911
Windsor Heights,River birch,3,North Carolina,128
Windsor Heights,River birch,3,Ohio,592
Windsor Heights,River birch,3,Pennsylvania,68
Windsor Heights,River birch,3,Tennessee,4
Windsor Heights,River birch,3,Texas,173
Windsor Heights,River birch,3,Washington,118
Windsor Heights,River birch,3,Wisconsin,139
Woodward,River birch,5,California,40
Woodward,River birch,5,Colorado,65
Woodward,River birch,5,District of Columbia,1055
Woodward,River birch,5,Florida,56
Woodward,River birch,5,Iowa,112
Woodward,River birch,5,Kansas,164
Woodward,River birch,5,Kentucky,244
Woodward,River birch,5,Louisiana,1
Woodward,River birch,5,Maryland,459
Woodward,River birch,5,Michigan,267
Woodward,River birch,5,Missouri,734
Woodward,River birch,5,New York,911
Woodward,River birch,5,North Carolina,128
Woodward,River birch,5,Ohio,592
Woodward,River birch,5,Pennsylvania,68
Woodward,River birch,5,Tennessee,4
Woodward,River birch,5,Texas,173
Woodward,River birch,5,Washington,118
Woodward,River birch,5,Wisconsin,139
Adel,Southern magnolia,2,California,37971
Adel,Southern magnolia,2,Colorado,1
Adel,Southern magnolia,2,District of Columbia,363
Adel,Southern magnolia,2,Florida,472
Adel,Southern magnolia,2,Iowa,15
Adel,Southern magnolia,2,Kentucky,28
Adel,Southern magnolia,2,Louisiana,1
Adel,Southern magnolia,2,Maryland,170
Adel,Southern magnolia,2,Missouri,23
Adel,Southern magnolia,2,Nevada,7
Adel,Southern magnolia,2,New York,132
Adel,Southern magnolia,2,North Carolina,388
Adel,Southern magnolia,2,Ohio,2
Adel,Southern magnolia,2,Pennsylvania,3
Adel,Southern magnolia,2,Tennessee,2
Adel,Southern magnolia,2,Texas,3008
Anaheim,Southern magnolia,4444,California,37971
Anaheim,Southern magnolia,4444,Colorado,1
Anaheim,Southern magnolia,4444,District of Columbia,363
Anaheim,Southern magnolia,4444,Florida,472
